100.000000,0.600000,1.400000,139.856880,17.000000,139.856880,3.000000
300.000000,0.600000,1.400000,418.873310,26.000000,418.902010,5.000000
500.000000,0.600000,1.400000,696.265200,35.000000,696.300290,4.000000
700.000000,0.600000,1.400000,967.950031,67.000000,967.950031,6.000000
900.000000,0.600000,1.400000,1236.570210,88.000000,1236.573390,8.000000
1100.000000,0.600000,1.400000,1518.437790,85.000000,1518.544530,7.000000
1300.000000,0.600000,1.400000,1788.788239,104.000000,1788.819289,9.000000
1500.000000,0.600000,1.400000,2053.938252,110.000000,2053.865692,7.000000
1700.000000,0.600000,1.400000,2327.765180,85.000000,2327.798690,8.000000
1900.000000,0.600000,1.400000,2597.087269,131.000000,2597.185159,8.000000
2100.000000,0.600000,1.400000,2863.975508,103.000000,2864.136768,10.000000
2300.000000,0.600000,1.400000,3126.856267,115.000000,3127.991657,10.000000
2500.000000,0.600000,1.400000,3372.209971,178.000000,3372.143601,12.000000
2700.000000,0.600000,1.400000,3636.190008,193.000000,3636.457819,12.000000
2900.000000,0.600000,1.400000,3896.666421,206.000000,3897.916571,13.000000
3100.000000,0.600000,1.400000,4154.705638,221.000000,4156.041548,14.000000
3300.000000,0.600000,1.400000,4409.970660,229.000000,4412.597250,16.000000
3500.000000,0.600000,1.400000,4670.740041,250.000000,4672.691461,16.000000
3700.000000,0.600000,1.400000,4949.153301,261.000000,4950.484711,17.000000
3900.000000,0.600000,1.400000,5171.768777,273.000000,5174.039908,18.000000
4100.000000,0.600000,1.400000,5432.403930,196.000000,5435.111471,19.000000
4300.000000,0.600000,1.400000,5682.910679,303.000000,5686.691509,20.000000
4500.000000,0.600000,1.400000,5923.931775,321.000000,5928.663995,21.000000
4700.000000,0.600000,1.400000,6200.026588,331.000000,6205.169538,22.000000
4900.000000,0.600000,1.400000,6410.314937,353.000000,6417.942887,22.000000
5100.000000,0.600000,1.400000,6683.173831,244.000000,6689.874612,23.000000
5300.000000,0.600000,1.400000,6927.217822,377.000000,6934.185572,24.000000
5500.000000,0.600000,1.400000,7154.241728,393.000000,7162.401569,25.000000
5700.000000,0.600000,1.400000,7410.548536,399.000000,7420.899587,25.000000
5900.000000,0.600000,1.400000,7640.878786,423.000000,7650.485057,27.000000
6100.000000,0.600000,1.400000,7892.377570,426.000000,7904.487440,27.000000
6300.000000,0.600000,1.400000,8126.638496,450.000000,8138.524807,28.000000
6500.000000,0.600000,1.400000,8353.220868,464.000000,8367.131539,30.000000
6700.000000,0.600000,1.400000,8590.259558,481.000000,8605.149119,30.000000
6900.000000,0.600000,1.400000,8826.756278,492.000000,8843.022999,31.000000
